DIM_PROF_MONT;TYPE_PROF_LME;PCRT_PROF_LME;NUTR;MOD_DBT_AILE_SUP;MOD_DBT_AME_SUP;FIABILITE;Histar;MOD_DBT_AILE_SUP_HISTAR;MOD_DBT_AME_SUP_HISTAR;RESP_MODIF;DTE_MODIF;FL_MODIF
18110;WTM;211;600;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WTM;175;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WTM;211;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;192;600;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;258;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;283;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;311;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;97;560;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;258;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;283;600;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;311;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;106;560;-5;0;1;355;-5;0;simQST;08/11/2023 10:16:11;A
18110;WF;192;591;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WTM;143;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
21121;WF;111;580;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
21121;WTM;223;510;0;0;1;355;0;-5;simQST;08/11/2023 10:16:11;A
21121;WF;101;580;15;0;2;355;15;0;simQST;08/11/2023 10:16:11;A
21121;WF;122;580;5;0;2;355;5;0;simQST;08/11/2023 10:16:11;A
21121;WF;147;590;15;0;2;355;15;0;simQST;08/11/2023 10:16:11;A
21121;WTM;182;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
21121;WF;101;560;15;0;2;355;15;0;simQST;08/11/2023 10:16:11;A
21121;WF;111;560;0;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
21121;WTM;166;590;15;0;2;355;15;0;simQST;08/11/2023 10:16:11;A
21121;WTM;248;591;-10;-10;1;355;-10;-10;simQST;08/11/2023 10:16:11;A
21121;WTM;182;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
21121;WTM;223;600;0;-5;2;355;0;-5;simQST;08/11/2023 10:16:11;A
21121;WF;132;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
21121;WTM;182;831;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
21121;WTM;166;570;15;0;2;355;15;0;simQST;08/11/2023 10:16:11;A
21121;WTM;248;600;-10;-10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
21121;WTM;201;591;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
21121;WTM;201;600;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
21121;WTM;275;591;0;0;1;355;-30;-20;simQST;08/11/2023 10:16:11;A
21121;WTM;275;600;-30;-20;2;355;-30;-20;simQST;08/11/2023 10:16:11;A
21121;WF;122;560;5;0;1;355;5;0;simQST;08/11/2023 10:16:11;A
21121;WTM;223;591;0;-5;2;355;0;-5;simQST;08/11/2023 10:16:11;A
24090;WF;84;500;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
24090;WF;84;680;0;30;1;500;0;30;simQST;08/11/2023 10:16:11;A
24090;WF;84;821;-10;-5;2;355;-10;-5;simQST;08/11/2023 10:16:11;A
24090;WF;94;620;0;20;1;460;0;20;simQST;08/11/2023 10:16:11;A
24090;WF;94;680;0;20;1;500;0;20;simQST;08/11/2023 10:16:11;A
24090;WF;94;821;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
24090;WTM;103;620;0;20;1;460;-10;-15;simQST;08/11/2023 10:16:11;A
24090;WF;84;560;-15;-5;2;355;-10;-5;simQST;08/11/2023 10:16:11;A
24090;WF;84;580;-10;-5;2;355;-10;-5;simQST;08/11/2023 10:16:11;A
24090;WF;84;620;0;20;2;460;0;20;simQST;08/11/2023 10:16:11;A
24090;WF;94;560;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
24090;WF;94;580;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
24090;WTM;103;580;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
24090;WF;84;420;0;0;2;275;0;0;simQST;08/11/2023 10:16:11;A
24090;WTM;103;560;-5;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
24090;WTM;103;730;-10;-20;1;460;-10;-20;simQST;08/11/2023 10:16:11;A
24090;WF;84;550;-10;-5;1;355;-10;-5;simQST;08/11/2023 10:16:11;A
24090;WF;84;520;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
24090;WF;84;730;0;25;1;460;0;25;simQST;08/11/2023 10:16:11;A
24090;WF;84;631;0;0;1;460;0;25;simQST;08/11/2023 10:16:11;A
24120;UB;149;730;20;30;1;460;20;30;simQST;08/11/2023 10:16:11;A
24120;UB;179;500;-5;0;1;355;-15;0;simQST;08/11/2023 10:16:11;A
24120;UB;179;560;-30;0;2;355;-15;0;simQST;08/11/2023 10:16:11;A
24120;UB;179;730;0;10;2;460;0;10;simQST;08/11/2023 10:16:11;A
24120;UB;238;851;10;20;1;460;20;20;simQST;08/11/2023 10:16:11;A
24120;UB;149;560;-20;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24120;UB;149;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24120;UB;149;821;-10;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24120;UB;179;580;-15;0;2;355;-15;0;simQST;08/11/2023 10:16:11;A
24120;UB;179;821;-5;0;2;355;-15;0;simQST;08/11/2023 10:16:11;A
24120;UB;238;510;0;0;2;355;5;0;simQST;08/11/2023 10:16:11;A
24120;UB;238;570;10;0;2;355;5;0;simQST;08/11/2023 10:16:11;A
24120;UB;238;590;5;0;2;355;5;0;simQST;08/11/2023 10:16:11;A
24120;UB;238;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
24120;UB;238;740;20;20;2;460;20;20;simQST;08/11/2023 10:16:11;A
24120;UB;238;831;-10;0;2;355;5;0;simQST;08/11/2023 10:16:11;A
24120;UB;149;520;0;0;2;360;0;0;simQST;08/11/2023 10:16:11;A
24120;UB;179;550;-15;-5;1;355;-15;0;simQST;08/11/2023 10:16:11;A
24120;UB;179;520;0;5;1;360;0;5;simQST;08/11/2023 10:16:11;A
24123;WF;104;560;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WF;104;620;0;15;1;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WF;104;680;20;15;1;500;20;15;simQST;08/11/2023 10:16:11;A
24123;WF;117;620;0;15;1;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WF;117;680;0;15;1;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WF;146;690;20;20;1;500;20;20;simQST;08/11/2023 10:16:11;A
24123;WF;162;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WF;162;630;0;15;1;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WF;162;690;0;0;1;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WTM;176;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;176;690;0;0;1;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WTM;192;630;0;15;1;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WTM;207;690;10;20;1;500;10;20;simQST;08/11/2023 10:16:11;A
24123;WTM;229;700;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;250;591;20;30;1;355;-15;0;simQST;08/11/2023 10:16:11;A
24123;WTM;279;700;10;10;1;460;10;10;simQST;08/11/2023 10:16:11;A
24123;WTM;335;700;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;370;700;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
24123;WF;117;500;0;0;1;355;-10;5;simQST;08/11/2023 10:16:11;A
24123;WF;131;500;0;-5;1;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;176;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;279;510;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
24123;WTM;370;510;10;15;1;355;-20;-20;simQST;08/11/2023 10:16:11;A
24123;WF;131;821;-5;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WF;131;620;0;15;1;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WTM;192;690;0;15;1;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WTM;229;510;20;30;1;355;0;10;simQST;08/11/2023 10:16:11;A
24123;WTM;229;590;0;15;1;355;0;10;simQST;08/11/2023 10:16:11;A
24123;WTM;250;701;0;15;1;500;0;15;simQST;08/11/2023 10:16:11;A
24123;WTM;306;590;20;30;1;355;-10;-10;simQST;08/11/2023 10:16:11;A
24123;WTM;306;701;0;15;1;500;0;15;simQST;08/11/2023 10:16:11;A
24123;WTM;335;740;10;20;1;460;10;20;simQST;08/11/2023 10:16:11;A
24123;WTM;370;590;0;-20;1;355;-20;-20;simQST;08/11/2023 10:16:11;A
24123;WF;104;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WF;104;821;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WF;117;560;0;0;1;355;-10;5;simQST;08/11/2023 10:16:11;A
24123;WF;117;580;-10;5;2;355;-10;5;simQST;08/11/2023 10:16:11;A
24123;WF;117;821;-10;0;2;355;-10;5;simQST;08/11/2023 10:16:11;A
24123;WF;131;560;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WF;131;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WF;146;590;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
24123;WF;146;630;0;5;1;460;0;5;simQST;08/11/2023 10:16:11;A
24123;WF;162;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;176;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;176;630;0;15;2;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WTM;192;590;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
24123;WTM;207;570;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;207;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;207;630;-10;5;2;460;-10;5;simQST;08/11/2023 10:16:11;A
24123;WTM;229;591;0;10;2;355;0;10;simQST;08/11/2023 10:16:11;A
24123;WTM;229;600;0;0;2;355;0;10;simQST;08/11/2023 10:16:11;A
24123;WTM;250;600;-15;0;2;355;-15;0;simQST;08/11/2023 10:16:11;A
24123;WTM;250;700;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;279;591;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
24123;WTM;279;600;20;20;2;355;10;10;simQST;08/11/2023 10:16:11;A
24123;WTM;306;591;0;-20;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
24123;WTM;306;600;-10;-10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
24123;WTM;306;700;15;15;2;460;15;15;simQST;08/11/2023 10:16:11;A
24123;WTM;335;510;0;15;2;355;0;15;simQST;08/11/2023 10:16:11;A
24123;WTM;335;591;0;15;1;355;-15;-15;simQST;08/11/2023 10:16:11;A
24123;WTM;335;600;-15;-15;2;355;-15;-15;simQST;08/11/2023 10:16:11;A
24123;WTM;370;591;-20;-20;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
24123;WTM;370;600;-20;-35;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
24123;WF;146;831;0;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
24123;WTM;250;590;20;30;2;355;20;30;simQST;08/11/2023 10:16:11;A
24123;WTM;279;590;20;30;2;355;20;35;simQST;08/11/2023 10:16:11;A
24123;WTM;335;590;0;20;2;355;0;15;simQST;08/11/2023 10:16:11;A
24123;WF;146;570;-20;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
24123;WTM;192;570;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
24123;WTM;306;771;-20;-20;2;550;-20;-20;simQST;08/11/2023 10:16:11;A
24123;WTM;335;771;-20;-20;1;550;-20;-20;simQST;08/11/2023 10:16:11;A
24123;WTM;370;771;-40;-40;2;550;-40;-40;simQST;08/11/2023 10:16:11;A
24123;WF;117;730;0;15;2;460;0;15;simQST;08/11/2023 10:16:11;A
24123;WF;162;831;-15;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;176;530;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;207;510;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;207;530;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;250;510;20;40;1;355;-15;0;simQST;08/11/2023 10:16:11;A
24123;WTM;229;580;0;0;1;355;0;10;simQST;08/11/2023 10:16:11;A
24123;WTM;176;831;-10;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
24123;WTM;207;831;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
24180;WF;610;610;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
24180;WF;610;791;20;20;1;550;20;20;simQST;08/11/2023 10:16:11;A
27100;WF;102;620;0;20;1;460;0;10;simQST;08/11/2023 10:16:11;A
27100;WF;102;680;0;0;1;460;0;10;simQST;08/11/2023 10:16:11;A
27100;WF;102;821;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
27100;WF;114;620;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
27100;WF;114;821;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
27100;WTM;129;630;0;15;1;460;0;15;simQST;08/11/2023 10:16:11;A
27100;WF;102;730;0;10;1;460;0;10;simQST;08/11/2023 10:16:11;A
27100;WF;102;560;-10;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27100;WF;102;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27100;WF;114;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27100;WTM;129;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27100;WTM;129;641;5;20;2;460;5;20;simQST;08/11/2023 10:16:11;A
27100;WF;114;560;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27100;WTM;129;570;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27100;WTM;129;510;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;161;570;15;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;161;630;20;20;1;460;20;20;simQST;08/11/2023 10:16:11;A
27140;WF;178;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;194;570;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;194;630;20;20;1;460;20;20;simQST;08/11/2023 10:16:11;A
27140;WTM;217;630;10;30;1;460;20;30;simQST;08/11/2023 10:16:11;A
27140;WTM;217;711;20;30;1;460;20;30;simQST;08/11/2023 10:16:11;A
27140;WTM;235;600;5;10;2;355;5;10;simQST;08/11/2023 10:16:11;A
27140;WTM;235;700;0;20;1;460;0;20;simQST;08/11/2023 10:16:11;A
27140;WTM;258;600;0;0;2;355;20;20;simQST;08/11/2023 10:16:11;A
27140;WTM;258;700;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
27140;WTM;281;600;10;10;1;355;20;20;simQST;08/11/2023 10:16:11;A
27140;WTM;281;700;10;30;1;460;10;30;simQST;08/11/2023 10:16:11;A
27140;WTM;307;591;-20;-20;2;355;-20;-10;simQST;08/11/2023 10:16:11;A
27140;WTM;307;600;-20;-10;2;355;-20;-10;simQST;08/11/2023 10:16:11;A
27140;WTM;307;700;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
27140;WTM;336;700;-20;-20;1;460;-20;-20;simQST;08/11/2023 10:16:11;A
27140;WTM;368;510;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
27140;WTM;368;700;10;30;1;460;10;30;simQST;08/11/2023 10:16:11;A
27140;WTM;539;781;0;0;2;550;0;0;simQST;08/11/2023 10:16:11;A
27140;HTM;175;750;10;20;1;500;10;20;simQST;08/11/2023 10:16:11;A
27140;WTM;539;621;20;10;1;355;20;40;simQST;08/11/2023 10:16:11;A
27140;WTM;368;590;0;0;1;355;10;10;simQST;08/11/2023 10:16:11;A
27140;WTM;539;590;0;0;1;355;20;10;simQST;08/11/2023 10:16:11;A
27140;WF;146;560;-25;-5;2;355;-10;0;simQST;08/11/2023 10:16:11;A
27140;WF;146;580;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
27140;WF;161;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;178;570;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;178;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;194;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;217;570;0;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
27140;WTM;217;590;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
27140;WTM;235;591;5;5;2;355;5;10;simQST;08/11/2023 10:16:11;A
27140;WTM;258;591;20;20;2;355;20;20;simQST;08/11/2023 10:16:11;A
27140;WTM;281;591;20;20;2;355;20;20;simQST;08/11/2023 10:16:11;A
27140;WTM;336;591;-10;-10;2;355;-20;-15;simQST;08/11/2023 10:16:11;A
27140;WTM;336;600;-20;-15;2;355;-20;-15;simQST;08/11/2023 10:16:11;A
27140;WTM;368;591;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
27140;WTM;368;600;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
27140;WTM;539;610;20;10;2;355;20;40;simQST;08/11/2023 10:16:11;A
27140;WTM;539;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
27140;WTM;539;711;20;30;1;460;20;40;simQST;08/11/2023 10:16:11;A
27140;WTM;539;721;0;-5;2;460;20;40;simQST;08/11/2023 10:16:11;A
27140;WTM;539;751;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
27140;WF;146;500;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
27140;WTM;217;831;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
27140;WTM;281;510;20;20;1;355;20;20;simQST;08/11/2023 10:16:11;A
27140;WTM;336;771;0;0;1;550;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;368;771;0;0;1;550;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;146;520;0;10;1;360;0;10;simQST;08/11/2023 10:16:11;A
27140;WF;161;831;-40;-40;2;355;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;161;530;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;178;530;5;0;1;360;5;0;simQST;08/11/2023 10:16:11;A
27140;WTM;194;831;-10;-5;2;355;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;307;510;-20;-20;1;355;-20;-10;simQST;08/11/2023 10:16:11;A
27140;WTM;336;701;0;0;2;500;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;539;731;0;0;2;500;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;146;680;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;161;690;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
27140;WF;178;690;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;217;690;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;235;701;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;281;701;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;307;701;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
27140;WTM;368;701;-5;0;2;500;-5;0;simQST;08/11/2023 10:16:11;A
30150;WF;211;600;0;0;1;355;-5;0;simQST;08/11/2023 10:16:11;A
30150;WTM;235;570;-5;0;2;355;-5;0;simQST;08/11/2023 10:16:11;A
30150;WTM;261;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
30150;WTM;292;591;5;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
30150;WTM;326;600;5;0;2;355;5;0;simQST;08/11/2023 10:16:11;A
30150;WTM;357;591;-10;-15;1;355;0;0;simQST;08/11/2023 10:16:11;A
30150;WTM;357;600;0;10;2;355;0;0;simQST;08/11/2023 10:16:11;A
30150;WTM;391;591;0;0;2;355;-10;-20;simQST;08/11/2023 10:16:11;A
30150;WTM;391;600;-10;-20;2;355;-10;-20;simQST;08/11/2023 10:16:11;A
30150;WTM;326;591;0;15;2;355;5;0;simQST;08/11/2023 10:16:11;A
30150;WTM;261;700;-10;0;1;460;-10;0;simQST;08/11/2023 10:16:11;A
30150;WTM;292;700;20;15;1;460;20;40;simQST;08/11/2023 10:16:11;A
30150;WTM;357;510;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
30150;WF;173;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
30150;WF;173;590;-20;-25;2;355;-20;-25;simQST;08/11/2023 10:16:11;A
30150;WF;191;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
30150;WF;211;590;-5;0;2;355;-5;0;simQST;08/11/2023 10:16:11;A
30150;WTM;235;590;-20;0;2;355;-5;0;simQST;08/11/2023 10:16:11;A
30150;WTM;261;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
30150;WTM;292;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
30150;WF;211;570;-10;0;2;355;-5;0;simQST;08/11/2023 10:16:11;A
30150;WF;173;570;-20;-25;2;355;-20;-25;simQST;08/11/2023 10:16:11;A
30150;WF;173;530;0;-5;1;360;0;-5;simQST;08/11/2023 10:16:11;A
30150;WF;191;570;-10;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
30150;WF;211;630;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
30150;WTM;235;530;0;5;1;360;0;5;simQST;08/11/2023 10:16:11;A
30150;WTM;235;670;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
30150;WTM;292;671;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
30150;WF;173;831;-20;-25;1;355;-20;-25;simQST;08/11/2023 10:16:11;A
30150;WTM;235;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
30150;WTM;326;700;0;-5;1;460;0;-5;simQST;08/11/2023 10:16:11;A
30150;WF;191;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
33112;WF;130;620;20;0;1;460;20;0;simQST;08/11/2023 10:16:11;A
33112;WF;130;821;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
33112;WF;152;831;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
33112;WF;130;560;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
33112;WF;152;630;0;5;1;460;0;5;simQST;08/11/2023 10:16:11;A
33112;WF;130;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
33112;WF;141;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
33112;WF;152;570;-10;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
33112;WF;152;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
33112;WTM;169;590;0;-10;2;355;0;-10;simQST;08/11/2023 10:16:11;A
33112;WF;141;560;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
33153;WF;201;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
33153;WF;221;590;-20;-15;2;355;-20;-15;simQST;08/11/2023 10:16:11;A
33153;WF;241;590;-20;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
33153;WTM;263;590;-15;0;1;355;-15;0;simQST;08/11/2023 10:16:11;A
33153;WTM;291;591;-30;-20;1;355;0;-10;simQST;08/11/2023 10:16:11;A
33153;WTM;354;591;-15;-10;1;355;0;0;simQST;08/11/2023 10:16:11;A
33153;WTM;387;590;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
33153;WF;221;570;-15;0;1;355;-20;-15;simQST;08/11/2023 10:16:11;A
33153;WTM;387;700;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
33153;WF;201;590;-40;0;2;355;-40;0;simQST;08/11/2023 10:16:11;A
33153;WTM;263;570;-10;0;1;355;-15;0;simQST;08/11/2023 10:16:11;A
33153;WTM;291;600;0;-10;2;355;0;-10;simQST;08/11/2023 10:16:11;A
33153;WTM;318;600;-20;-20;1;355;-20;-20;simQST;08/11/2023 10:16:11;A
33153;WTM;354;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
33153;WTM;387;600;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
33153;WF;201;570;-40;0;1;355;-40;0;simQST;08/11/2023 10:16:11;A
36120;WF;135;580;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;170;570;-10;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;170;630;-10;-15;1;460;-10;-15;simQST;08/11/2023 10:16:11;A
36120;WF;170;831;-5;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;182;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;182;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;194;570;0;0;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
36120;WF;194;740;10;15;1;460;10;15;simQST;08/11/2023 10:16:11;A
36120;WF;194;831;-10;0;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
36120;WF;232;510;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
36120;WF;232;570;10;0;2;355;10;10;simQST;08/11/2023 10:16:11;A
36120;WF;232;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;256;600;10;10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
36120;WF;286;590;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
36120;WF;286;591;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
36120;WF;286;700;10;10;1;460;20;20;simQST;08/11/2023 10:16:11;A
36120;WF;286;740;20;20;1;460;20;20;simQST;08/11/2023 10:16:11;A
36120;WF;318;590;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
36120;WF;318;600;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
36120;WF;350;590;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
36120;WF;387;590;10;5;1;355;10;5;simQST;08/11/2023 10:16:11;A
36120;WF;160;570;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;194;510;0;0;1;355;-10;-10;simQST;08/11/2023 10:16:11;A
36120;WF;150;420;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;170;510;-15;-10;1;355;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;256;700;0;-10;1;460;0;-10;simQST;08/11/2023 10:16:11;A
36120;WF;150;560;-5;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
36120;WF;150;580;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
36120;WF;150;620;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
36120;WF;150;821;-40;-5;1;355;-20;0;simQST;08/11/2023 10:16:11;A
